name,frames,duration_s,fps,com_speed_mean,com_speed_p95,com_height_range,com_height_std,angmom_mean,angmom_peak,joint_vel_p95,joint_vel_max,jerk_p95,flight_phase_frac,nonfoot_contact_frac,nonfoot_ground_frac,double_support_frac,foot_clearance_p1,foot_clearance_p50,foot_penetration_max,body_penetration_max,contact_switch_rate,support_margin_mean,support_margin_min,required_mu_p50,required_mu_p95,vert_force_bw_p95,vert_force_bw_max,cop_margin_mean,cop_margin_min
CNRS_283_03_R_2,309,6.18,50.0,1.1012,1.4253,0.1319,0.0302,0.9049,3.6905,3.041,24.5203,2775.83,0.8932,0.0,0.0,0.0,0.0,0.05715,0.00427,0.00427,0.3236,-0.4689,-0.5,0.1416,0.4389,1.3614,1.5445,-0.2239,-0.7045
CNRS_283_08_L_1,263,5.26,50.0,1.3114,1.594,0.139,0.0349,0.7952,2.3332,3.2335,10.3016,2351.1,0.924,0.0,0.0,0.0,-0.0,0.0649,0.00189,0.00189,0.7605,-0.4763,-0.5,0.1708,0.3374,1.4395,1.5696,-0.1806,-0.3902
CNRS_283_08_L_2,266,5.32,50.0,1.3807,1.6614,0.1416,0.0366,0.872,1.6993,3.4482,9.2847,2553.61,0.9135,0.0,0.0,0.0075,-0.0,0.06667,0.0019,0.0019,1.5038,-0.4718,-0.5,0.17,0.3464,1.4563,1.7013,-0.1894,-0.4154
CNRS_283_08_R_1,249,4.98,50.0,1.3694,1.7535,0.1412,0.032,1.0612,3.4919,3.6626,10.2158,2551.04,0.8434,0.0,0.0,0.0,-0.0,0.05475,0.01158,0.01158,1.4056,-0.454,-0.5,0.1943,0.4845,1.4168,1.6584,-0.2507,-0.8218
CNRS_283_08_R_2,250,5.0,50.0,1.3759,1.6653,0.1327,0.0336,0.8978,1.7749,3.5294,9.6251,2504.71,0.912,0.0,0.0,0.008,-0.0,0.06502,0.00064,0.00064,1.2,-0.4713,-0.5,0.1697,0.3229,1.4484,1.5586,-0.1723,-0.7303
CNRS_283_0_L_1,311,6.22,50.0,1.1464,1.5055,0.1295,0.0303,0.9344,5.0393,3.1801,23.2018,2449.49,0.9325,0.0,0.0,0.0,0.0,0.052,0.00288,0.00288,0.8039,-0.4805,-0.5,0.1539,0.3554,1.3806,1.8377,-0.6284,-3.3011
CNRS_283_0_L_2,326,6.52,50.0,1.087,1.4597,0.1396,0.0322,0.8343,1.837,2.8839,9.6557,1970.52,0.9356,0.0,0.0,0.0,-0.0,0.06318,0.00228,0.00228,1.0736,-0.4786,-0.5,0.1415,0.3027,1.3533,1.5972,-0.1598,-0.4149
CNRS_283_0_R_1,248,4.96,50.0,1.4198,1.7636,0.1358,0.0356,0.9315,2.0659,3.6581,50.2224,2754.0,0.9355,0.0,0.0,0.0,0.0,0.06868,0.00351,0.00351,0.2016,-0.4786,-0.5,0.1802,0.3693,1.4018,1.6932,-0.2438,-0.4802
CNRS_283_0_R_2,319,6.38,50.0,1.1569,1.4548,0.14,0.0318,0.8741,2.5333,3.0532,11.0433,2250.71,0.8997,0.0,0.0,0.0031,0.0,0.05609,0.00822,0.00822,0.7837,-0.4687,-0.5,0.1481,0.2958,1.3591,1.6052,-0.1916,-0.4952
CNRS_283_12_L_1,263,5.26,50.0,1.3561,1.6354,0.136,0.0356,0.8467,1.6935,3.4862,10.5715,2507.51,0.9506,0.0,0.0,0.0,-0.0,0.07617,0.00517,0.00517,0.1901,-0.4859,-0.5,0.169,0.3458,1.427,1.568,-0.4597,-1.5838
CNRS_283_12_L_2,274,5.48,50.0,1.4256,1.7305,0.1445,0.0373,0.9112,1.8864,3.6988,10.7798,2894.49,0.8394,0.0,0.0,0.0036,-0.0,0.06191,0.00084,0.00084,1.4599,-0.446,-0.5,0.1929,0.4286,1.499,1.6762,-0.2307,-0.608
CNRS_283_12_R_1,263,5.26,50.0,1.4052,1.6659,0.1409,0.0353,0.8868,1.9485,3.5703,13.2369,2805.85,0.9696,0.0,0.0,0.0,0.0,0.08164,0.00054,0.00054,0.1901,-0.4936,-0.5,0.1809,0.4045,1.4379,1.6338,-0.2487,-0.4047
CNRS_283_12_R_2,270,5.4,50.0,1.3207,1.5814,0.1463,0.0351,0.8518,3.1317,3.4766,14.0931,3402.75,0.937,0.0,0.0,0.0074,0.0,0.06903,0.00597,0.00597,1.2963,-0.4831,-0.5,0.162,0.3799,1.4519,1.6243,-0.5183,-2.136
CNRS_283_SW_B_1,274,5.48,50.0,1.2799,1.5644,0.1301,0.0338,0.8468,2.3096,3.3937,13.6035,2349.36,0.9051,0.0,0.0,0.0036,0.0,0.06513,0.00038,0.00038,1.4599,-0.4689,-0.5,0.1676,0.3521,1.3585,1.4535,-0.2417,-0.7556
CNRS_283_SW_B_2,251,5.02,50.0,1.3573,1.6091,0.145,0.0348,0.8833,1.7292,3.3722,34.233,2276.25,0.9522,0.0,0.0,0.0,0.0,0.07177,0.00198,0.00198,0.1992,-0.4888,-0.5,0.1756,0.3137,1.4763,1.6088,-0.2222,-0.4762
CNRS_283_SW_B_3,272,5.44,50.0,1.2956,1.5537,0.1368,0.035,0.8441,1.612,3.3984,21.884,2593.72,0.9375,0.0,0.0,0.0,-0.0,0.07391,0.00258,0.00258,0.5515,-0.4818,-0.5,0.1739,0.3108,1.4189,1.5798,-0.1932,-0.3606
CNRS_283_SW_B_4,266,5.32,50.0,1.258,1.4888,0.1261,0.0316,0.8101,1.7275,3.2476,25.118,2499.21,0.9549,0.0,0.0,0.0,0.0,0.07704,0.00397,0.00397,0.188,-0.4865,-0.5,0.1637,0.3342,1.4128,1.5597,-0.3602,-0.769
CNRS_288_-01_L_1,375,7.5,50.0,1.1982,1.6878,0.1682,0.0397,1.0557,2.9266,4.6362,19.9397,4448.26,0.9147,0.0,0.0,0.0187,-0.0,0.07602,0.00601,0.00601,1.3333,-0.4724,-0.5,0.2183,1.3963,1.4665,1.6484,-0.2278,-0.4485
CNRS_288_-01_L_2,317,6.34,50.0,1.4944,1.844,0.1847,0.0446,1.2393,3.3326,4.542,10.6532,3693.56,0.9306,0.0,0.0,0.0032,-0.0,0.07808,0.00264,0.00264,0.9464,-0.4805,-0.5,0.2913,0.5336,1.4175,1.5483,-0.222,-0.7343
CNRS_288_-01_R_1,315,6.3,50.0,1.4812,1.7349,0.1787,0.0433,0.9814,3.3016,5.4121,19.201,5547.58,0.9111,0.0,0.0,0.0,-0.0,0.08203,0.00147,0.00147,0.7937,-0.4754,-0.5,0.2625,1.3003,1.4449,1.9752,-0.3192,-0.654
CNRS_288_-01_R_2,344,6.88,50.0,1.4327,1.795,0.187,0.0478,1.2386,2.2935,4.287,11.0695,3094.45,0.8924,0.0,0.0,0.0058,0.0,0.07589,0.00253,0.00253,1.0174,-0.4675,-0.5,0.2664,0.4836,1.4201,1.5769,-0.2049,-0.5149
CNRS_288_-03_L_1,302,6.04,50.0,1.4901,1.8286,0.1735,0.0435,1.1977,2.2164,4.3667,11.0011,3260.49,0.9702,0.0,0.0,0.0,-0.0,0.08829,0.00219,0.00219,0.4967,-0.491,-0.5,0.2773,0.492,1.4341,1.6253,-0.2222,-0.3917
CNRS_288_-03_L_2,317,6.34,50.0,1.4899,1.8147,0.1791,0.044,1.2397,2.364,4.4047,10.7958,3553.74,0.9495,0.0,0.0,0.0,0.0,0.08923,0.0025,0.0025,0.6309,-0.4829,-0.5,0.2745,0.5231,1.4344,1.664,-0.1641,-0.2495
CNRS_288_-03_R_1,290,5.8,50.0,1.4405,1.7986,0.1662,0.0425,1.1684,2.2487,4.3686,11.0217,3312.55,0.8862,0.0,0.0,0.0,0.0,0.06823,0.0041,0.0041,0.8621,-0.4677,-0.5,0.2653,0.475,1.4161,1.6698,-0.1969,-0.3808
CNRS_288_-03_R_2,393,7.86,50.0,1.2133,1.6868,0.1852,0.0417,0.9602,1.7668,3.7801,10.8895,3069.27,0.9313,0.0,0.0,0.0,0.0,0.0817,0.00168,0.00168,0.3817,-0.4776,-0.5,0.2093,0.6114,1.3954,1.61,-0.1789,-0.3226
CNRS_288_-08_L_1,301,6.02,50.0,1.4671,1.6831,0.1591,0.0407,0.959,3.2845,5.21,18.949,5206.29,0.9003,0.0,0.0,0.01,-0.0,0.07493,0.00246,0.00246,1.1628,-0.4675,-0.5,0.2417,1.0803,1.4481,2.0078,-0.2339,-0.9557
CNRS_288_-08_L_2,306,6.12,50.0,1.4557,1.7463,0.1657,0.0427,1.2221,4.1624,5.2681,22.6591,5868.32,0.8922,0.0,0.0,0.0229,0.0,0.08183,0.00675,0.00675,1.3072,-0.466,-0.5,0.267,1.2768,1.4589,1.7935,-0.2358,-0.5607
CNRS_288_-08_R_1,341,6.82,50.0,1.4381,1.7074,0.1772,0.0459,1.0015,3.5371,5.2432,21.7361,5223.36,0.9003,0.0,0.0,0.0088,0.0,0.0779,0.00309,0.00309,1.3196,-0.4679,-0.5,0.2554,1.4529,1.4653,2.0497,-0.2625,-0.7927
CNRS_288_-08_R_2,334,6.68,50.0,1.3945,1.6434,0.1775,0.0446,0.9913,10.7308,5.3225,28.0381,5204.41,0.8922,0.0,0.0,0.015,0.0,0.07526,0.00109,0.00109,1.0479,-0.4649,-0.5,0.2432,1.1254,1.4211,3.8926,-0.2335,-0.6952
CNRS_288_-12_L_1,369,7.38,50.0,1.1802,1.6762,0.1769,0.0377,0.8958,1.9828,3.9905,12.9756,3595.28,0.9106,0.0,0.0,0.019,0.0,0.0694,0.00222,0.00222,1.084,-0.4691,-0.5,0.2184,0.7127,1.4024,1.6803,-0.1868,-0.4181
CNRS_288_-12_L_2,342,6.84,50.0,1.3767,1.6561,0.1849,0.0459,0.9612,3.544,5.0531,23.1329,5511.53,0.8977,0.0,0.0,0.0117,0.0,0.07856,0.0036,0.0036,1.0234,-0.4671,-0.5,0.2468,1.1265,1.4424,2.0468,-0.2399,-0.656
CNRS_288_-12_R_1,318,6.36,50.0,1.4203,1.7742,0.1806,0.045,1.2271,2.2886,4.193,11.4619,3652.43,0.9497,0.0,0.0,0.0,-0.0,0.08871,0.00868,0.00868,0.4717,-0.485,-0.5,0.2762,0.5212,1.4208,1.5336,-0.2225,-0.496
CNRS_288_-12_R_2,300,6.0,50.0,1.4924,1.795,0.1634,0.0425,1.2203,3.1315,5.5069,19.786,5742.72,0.9,0.0,0.0,0.0267,-0.0,0.08409,0.0013,0.0013,1.1667,-0.4679,-0.5,0.2682,1.9935,1.4677,1.6075,-0.2391,-0.4425
CNRS_288_01_L_1,292,5.84,50.0,1.5245,1.8708,0.1784,0.0436,1.1869,2.1974,4.6235,10.4997,3407.93,0.863,0.0,0.0,0.0068,-0.0,0.06803,0.01281,0.01281,1.5411,-0.4602,-0.5,0.2768,0.4933,1.4095,1.5437,-0.1985,-0.499
CNRS_288_01_L_2,323,6.46,50.0,1.4033,1.7204,0.1804,0.043,1.1855,3.1924,5.1303,21.0602,5324.01,0.9164,0.0,0.0,0.0217,0.0,0.08706,0.00484,0.00484,1.2384,-0.4726,-0.5,0.2482,1.885,1.4549,1.6385,-0.263,-0.6354
CNRS_288_01_R_1,354,7.08,50.0,1.2833,1.8305,0.1815,0.0397,1.1098,2.2334,4.1456,10.4343,3129.67,0.9746,0.0,0.0,0.0,0.0,0.08441,0.0029,0.0029,0.4237,-0.4923,-0.5,0.2615,0.5119,1.3888,1.5605,-0.1271,-0.1767
CNRS_288_01_R_2,311,6.22,50.0,1.4239,1.7374,0.1698,0.0423,1.1669,3.089,5.0456,19.7005,5340.2,0.9325,0.0,0.0,0.0193,-0.0,0.09323,0.00248,0.00248,1.6077,-0.4754,-0.5,0.2405,1.8193,1.4588,1.6267,-0.2751,-0.5684
CNRS_288_03_L_2,305,6.1,50.0,1.4524,1.7198,0.1783,0.0419,1.054,2.0298,4.4729,14.3803,4220.49,0.9508,0.0,0.0,0.0,0.0,0.08396,0.00199,0.00199,0.6557,-0.4833,-0.5,0.2247,0.6788,1.3862,1.5816,-0.1467,-0.2331
CNRS_288_03_R_1,297,5.94,50.0,1.5006,1.7496,0.1638,0.0419,0.9942,3.2271,5.4403,19.2483,5634.34,0.8923,0.0,0.0,0.0168,-0.0,0.07062,0.00145,0.00145,1.1785,-0.4656,-0.5,0.2553,1.0874,1.464,1.9405,-0.227,-0.5133
CNRS_288_03_R_2,328,6.56,50.0,1.4321,1.7605,0.1804,0.0456,1.0512,1.9702,4.4816,11.2195,4018.65,0.9634,0.0,0.0,0.0,-0.0,0.09723,0.0025,0.0025,0.4573,-0.4877,-0.5,0.2265,0.6869,1.3881,1.5537,-0.1807,-0.3179
CNRS_288_08_L_1,285,5.7,50.0,1.5683,1.9335,0.1805,0.0449,1.2003,2.1586,4.6586,14.7712,3826.39,0.9579,0.0,0.0,0.0,0.0,0.08353,0.0091,0.0091,0.8772,-0.4888,-0.5,0.2794,0.5401,1.4349,1.6531,-0.1745,-0.2787
CNRS_288_08_L_2,310,6.2,50.0,1.475,1.8246,0.178,0.044,1.1799,2.2507,4.3214,15.0893,3251.93,0.971,0.0,0.0,0.0,0.0,0.08707,0.00209,0.00209,0.1613,-0.4915,-0.5,0.2719,0.4857,1.4091,1.5465,-0.151,-0.2078
CNRS_288_08_R_1,292,5.84,50.0,1.5307,1.8624,0.1808,0.0421,1.1789,2.1744,4.6549,17.0675,3782.63,0.9692,0.0,0.0,0.0,-0.0,0.08603,0.00349,0.00349,0.5137,-0.4909,-0.5,0.2755,0.5119,1.3954,1.5598,-0.1535,-0.2199
CNRS_288_08_R_2,284,5.68,50.0,1.5325,1.8736,0.1782,0.0428,1.2937,2.3627,4.6927,10.8791,3524.02,0.8944,0.0,0.0,0.0106,0.0,0.06822,0.0022,0.0022,1.5845,-0.4686,-0.5,0.2976,0.4914,1.4607,1.6494,-0.1806,-0.4243
CNRS_288_0_L_1,318,6.36,50.0,1.4211,1.7688,0.1761,0.0445,1.1569,2.2181,4.2017,10.817,3047.35,0.9465,0.0,0.0,0.0,-0.0,0.08591,0.00493,0.00493,0.4717,-0.486,-0.5,0.2697,0.4443,1.3641,1.5087,-0.1879,-0.3045
CNRS_288_0_L_2,312,6.24,50.0,1.5216,1.8679,0.1834,0.0466,1.3234,3.4027,4.7204,22.8989,3554.32,0.9135,0.0,0.0,0.0,0.0,0.08025,0.0018,0.0018,1.1218,-0.4768,-0.5,0.2921,0.536,1.4189,1.506,-0.2116,-0.5486
CNRS_288_0_R_1,295,5.9,50.0,1.5133,1.8539,0.1791,0.0428,1.1842,3.3412,5.3309,19.092,5427.81,0.9186,0.0,0.0,0.0203,-0.0,0.08726,0.00589,0.00589,1.0169,-0.4736,-0.5,0.2586,2.868,1.4905,1.6562,-0.223,-0.4349
CNRS_288_0_R_2,306,6.12,50.0,1.4718,1.8085,0.178,0.0449,1.2008,4.0908,5.2378,21.6039,5705.51,0.8856,0.0,0.0,0.0261,0.0,0.08337,0.00301,0.00301,1.4706,-0.465,-0.5,0.2726,1.7272,1.4767,1.9851,-0.2342,-0.5135
CNRS_288_12_L_1,331,6.62,50.0,1.4671,1.7803,0.1968,0.0466,1.1958,3.1329,5.4716,38.9518,5597.75,0.9033,0.0,0.0,0.003,-0.0,0.08622,0.00114,0.00114,1.0574,-0.4757,-0.5,0.2679,1.9445,1.4599,1.627,-0.2626,-0.4521
CNRS_288_12_L_2,300,6.0,50.0,1.4991,1.8459,0.1841,0.0438,1.2435,5.8547,4.8884,36.2202,4028.42,0.9767,0.0,0.0,0.0,-0.0,0.09538,0.00363,0.00363,0.1667,-0.4935,-0.5,0.2891,0.4841,1.4318,1.7686,-0.6094,-1.2635
CNRS_288_12_R_1,298,5.96,50.0,1.5231,1.8781,0.1781,0.0451,1.1844,2.26,4.5716,10.5595,3415.68,0.8792,0.0,0.0,0.0,-0.0,0.07568,0.01402,0.01402,1.1745,-0.4672,-0.5,0.278,0.5212,1.4273,1.5209,-0.1997,-0.3468
CNRS_288_12_R_2,319,6.38,50.0,1.4639,1.7243,0.1802,0.0451,1.0268,5.3515,5.5174,19.0324,5678.93,0.9091,0.0,0.0,0.0063,-0.0,0.08301,0.00326,0.00326,1.0972,-0.4727,-0.5,0.2565,1.0413,1.4641,2.0608,-0.2732,-0.8312
CNRS_288_SW_B_1,301,6.02,50.0,1.5349,1.8655,0.1835,0.0438,1.1926,2.1252,4.7101,10.9696,3430.55,0.9302,0.0,0.0,0.0033,0.0,0.07769,0.00409,0.00409,0.9967,-0.4778,-0.5,0.2661,0.4824,1.4079,1.5823,-0.1416,-0.276
CNRS_288_SW_B_2,312,6.24,50.0,1.5146,1.8162,0.1776,0.0447,1.1972,3.8562,5.5475,24.0237,5818.96,0.891,0.0,0.0,0.0032,0.0,0.09095,0.00072,0.00072,1.4423,-0.4738,-0.5,0.2537,1.5866,1.4766,1.9745,-0.2569,-0.4349
CNRS_288_SW_B_3,333,6.66,50.0,1.4515,1.7297,0.1786,0.0447,1.0058,1.8456,4.4406,11.485,3999.58,0.9339,0.0,0.0,0.0,-0.0,0.08721,0.00523,0.00523,0.9009,-0.479,-0.5,0.2295,0.7409,1.4248,1.6871,-0.227,-0.4033
CNRS_288_SW_B_4,300,6.0,50.0,1.4527,1.7626,0.1739,0.0416,1.1411,2.1754,4.3191,15.0371,3451.27,0.9533,0.0,0.0,0.0,-0.0,0.08274,0.00814,0.00814,0.8333,-0.4871,-0.5,0.2632,0.4321,1.4097,1.5875,-0.1695,-0.2727
DFaust_67_50002_50002_chicken_wings_poses_60_jpos,180,3.6,50.0,0.0995,0.4471,0.0486,0.0138,1.9503,24.955,5.5718,142.4649,11963.36,0.0,0.0,0.0,1.0,-0.0,0.00947,4e-05,4e-05,0.0,-0.0202,-0.0417,0.0655,2.0791,1.3831,17.5891,-0.6166,-11.8024
DFaust_67_50002_50002_hips_poses_60_jpos,580,11.6,50.0,0.1092,0.2531,0.0191,0.004,0.3344,0.9279,0.494,1.9115,695.47,0.1138,0.0,0.0,0.4466,-0.0,0.01331,0.00116,0.00116,1.7241,-0.136,-0.5,0.0358,0.0983,1.0241,1.0614,-0.1056,-0.2633
DFaust_67_50002_50002_jiggle_on_toes_poses_60_jpos,200,4.0,50.0,0.0525,0.1142,0.0776,0.0209,0.2787,0.8491,1.6524,5.0159,1471.86,0.815,0.0,0.0,0.12,-0.0,0.03824,0.0003,0.0003,1.0,-0.4209,-0.5,0.0652,0.1926,1.6523,1.8333,-0.0666,-0.1961
DFaust_67_50002_50002_jumping_jacks_poses_60_jpos,384,7.68,50.0,0.0991,0.1889,0.2078,0.0521,1.3012,34.9077,4.304,143.7397,3331.64,0.7656,0.0,0.0,0.2031,-0.0,0.04208,0.00036,0.00036,1.1719,-0.3928,-0.5,0.0903,0.9958,1.9145,2.7684,-0.4615,-10.807
DFaust_67_50002_50002_knees_poses_60_jpos,416,8.32,50.0,0.1252,0.3259,0.0851,0.0234,0.7827,1.9482,1.0463,10.6003,908.65,0.2188,0.0,0.0,0.1851,0.0,0.01184,0.00033,0.00033,1.8029,-0.1448,-0.5,0.0508,0.1347,1.0988,1.1667,-0.049,-0.4027
DFaust_67_50002_50002_light_hopping_loose_poses_60_jpos,195,3.9,50.0,0.0788,0.1667,0.1124,0.0345,0.3074,0.7703,2.2474,6.2325,2560.2,0.7179,0.0,0.0,0.159,-0.0,0.02981,0.00026,0.00026,2.0513,-0.3809,-0.5,0.0833,0.6675,2.2092,2.5072,-0.0915,-0.2146
DFaust_67_50002_50002_light_hopping_stiff_poses_60_jpos,178,3.56,50.0,0.0654,0.1417,0.0806,0.0247,0.2697,0.7248,1.339,4.5345,1114.64,0.5618,0.0,0.0,0.073,-0.0,0.02494,0.00117,0.00117,3.0899,-0.3407,-0.5,0.0561,0.2044,1.9112,2.166,-0.1343,-0.2052
DFaust_67_50002_50002_one_leg_jump_poses_60_jpos,450,9.0,50.0,0.1173,0.2531,0.2071,0.0513,0.7268,2.0174,1.8026,7.2874,1577.06,0.5533,0.0,0.0,0.0711,0.0,0.02757,0.00063,0.00063,1.4444,-0.3061,-0.5,0.0772,0.3561,1.7132,2.2431,-0.0534,-0.1296
DFaust_67_50002_50002_one_leg_loose_poses_60_jpos,220,4.4,50.0,0.1256,0.3466,0.1072,0.0253,0.511,1.866,1.4907,5.5223,1403.93,0.6273,0.0,0.0,0.0,0.0,0.02808,0.00035,0.00035,2.0455,-0.3278,-0.5,0.0558,0.6015,1.7152,2.3702,-0.0458,-0.1203
DFaust_67_50002_50002_punching_poses_60_jpos,252,5.04,50.0,0.1004,0.2309,0.0516,0.0127,1.2864,3.3453,3.1562,18.9679,1747.34,0.619,0.0,0.0,0.2659,-0.0,0.02466,0.00063,0.00063,1.5873,-0.3359,-0.5,0.1018,0.3956,1.1581,1.3156,-0.085,-0.6473
DFaust_67_50002_50002_running_on_spot_poses_60_jpos,275,5.5,50.0,0.1191,0.2212,0.1393,0.035,1.7902,3.9393,5.2795,13.9529,3891.23,0.8836,0.0,0.0,0.0764,0.0,0.0507,0.00019,0.00019,0.5455,-0.449,-0.5,0.1819,0.742,1.8572,2.1494,-0.0598,-0.1649
DFaust_67_50002_50002_shake_arms_poses_60_jpos,191,3.82,50.0,0.0433,0.0999,0.0478,0.0132,0.4588,0.947,3.519,11.1493,1767.58,0.0785,0.0,0.0,0.4031,0.0,0.01768,0.00015,0.00015,3.6649,-0.1224,-0.5,0.066,0.2252,1.1999,1.2583,-0.1345,-0.2959
DFaust_67_50002_50002_shake_hips_poses_60_jpos,202,4.04,50.0,0.1138,0.2721,0.032,0.0096,1.0234,2.3235,2.5225,5.4246,1214.61,0.7376,0.0,0.0,0.2475,0.0,0.03846,0.00032,0.00032,0.9901,-0.3765,-0.5,0.1702,0.4873,1.2007,1.2625,-0.0342,-0.1864
DFaust_67_50002_50002_shake_shoulders_poses_60_jpos,212,4.24,50.0,0.045,0.1239,0.0081,0.0019,0.4161,1.1562,1.7422,6.0548,935.46,0.0802,0.0,0.0,0.6792,0.0,0.009,0.0007,0.0007,4.2453,-0.0872,-0.5,0.0484,0.1255,1.1146,1.1935,-0.0734,-0.2677
DFaust_67_50004_50004_chicken_wings_poses_60_jpos,188,3.76,50.0,0.0378,0.0729,0.0478,0.0121,0.4327,1.0605,8.9037,29.4356,3917.93,0.0,0.0,0.0,1.0,0.0,0.00381,8e-05,8e-05,0.0,-0.0109,-0.0151,0.0985,0.2074,1.3088,1.4012,-0.0919,-0.274
DFaust_67_50004_50004_hips_poses_60_jpos,503,10.06,50.0,0.1031,0.2837,0.013,0.0033,0.4398,0.9365,0.6404,2.762,692.89,0.1968,0.0,0.0,0.2008,0.0,0.0139,0.00019,0.00019,2.3857,-0.1966,-0.5,0.0353,0.1339,1.0265,1.06,-0.135,-0.2979
DFaust_67_50004_50004_jiggle_on_toes_poses_60_jpos,199,3.98,50.0,0.1021,0.6456,0.1244,0.0292,1.8541,23.0695,4.2203,143.99,4127.97,0.8844,0.0,0.0,0.1106,-0.0,0.0572,9e-05,9e-05,0.5025,-0.4471,-0.5,0.1065,1.1749,1.8924,19.1985,-0.298,-4.4785
DFaust_67_50004_50004_jumping_jacks_poses_60_jpos,300,6.0,50.0,0.1153,0.33,0.1999,0.0628,1.8413,32.6807,5.509,142.2885,5867.29,0.93,0.0,0.0,0.0633,0.0,0.06065,0.00058,0.00058,0.6667,-0.4676,-0.5,0.1105,1.1433,2.5261,9.5792,-0.031,-0.1673
DFaust_67_50004_50004_knees_poses_60_jpos,609,12.18,50.0,0.0937,0.3239,0.085,0.0266,0.6678,1.973,0.7289,11.3855,827.48,0.8128,0.0,0.0,0.1494,0.0,0.04679,0.00073,0.00073,0.6568,-0.413,-0.5,0.0412,0.1112,1.0561,1.1001,-0.0423,-0.2221
DFaust_67_50004_50004_light_hopping_loose_poses_60_jpos,298,5.96,50.0,0.0462,0.0931,0.1083,0.0314,0.4599,1.3555,2.2633,5.5178,1144.66,0.8725,0.0,0.0,0.1275,0.0,0.06052,0.00015,0.00015,0.1678,-0.4381,-0.5,0.068,0.1681,1.8415,2.0545,-0.014,-0.0255
DFaust_67_50004_50004_light_hopping_stiff_poses_60_jpos,258,5.16,50.0,0.0369,0.1041,0.082,0.0267,0.1756,0.6157,1.1638,3.8271,772.1,0.7674,0.0,0.0,0.2287,0.0,0.03735,0.00034,0.00034,0.5814,-0.392,-0.5,0.0433,0.1274,1.7518,1.9753,-0.033,-0.1836
DFaust_67_50004_50004_one_leg_jump_poses_60_jpos,205,4.1,50.0,0.1128,0.3383,0.195,0.0617,0.7541,1.7226,2.0889,8.8525,2141.9,0.8927,0.0,0.0,0.0341,-0.0,0.0607,0.00039,0.00039,0.7317,-0.4575,-0.5,0.1092,0.7067,1.8893,2.7537,-0.0878,-0.484
DFaust_67_50004_50004_one_leg_loose_poses_60_jpos,245,4.9,50.0,0.1032,0.3011,0.1407,0.0405,0.5949,1.7518,1.5694,6.3494,1546.21,0.8327,0.0,0.0,0.1224,0.0,0.06037,0.00148,0.00148,0.8163,-0.4214,-0.5,0.1,0.5098,1.7503,2.0904,-0.0361,-0.1262
DFaust_67_50004_50004_punching_poses_60_jpos,182,3.64,50.0,0.0628,0.128,0.0496,0.0143,1.3324,4.1724,4.0252,20.4983,1991.0,0.6868,0.0,0.0,0.2637,-0.0,0.03736,6e-05,6e-05,1.0989,-0.3537,-0.5,0.117,0.3744,1.1047,1.1621,-0.0504,-0.2538
DFaust_67_50004_50004_running_on_spot_poses_60_jpos,223,4.46,50.0,0.1693,0.3743,0.102,0.0318,2.0011,5.0154,6.9912,18.401,4789.4,0.8386,0.0,0.0,0.0628,-0.0,0.05454,0.00413,0.00413,1.1211,-0.4344,-0.5,0.229,0.8744,1.6521,1.9535,-0.0506,-0.1616
DFaust_67_50004_50004_shake_arms_poses_60_jpos,209,4.18,50.0,0.0279,0.0631,0.0327,0.0086,0.3636,0.9892,7.3365,23.9861,3854.15,0.0,0.0,0.0,1.0,-0.0,0.00411,0.00027,0.00027,0.0,-0.0363,-0.0487,0.0624,0.1819,1.1171,1.1482,-0.0805,-0.2065
DFaust_67_50004_50004_shake_hips_poses_60_jpos,178,3.56,50.0,0.0904,0.2262,0.0416,0.0149,0.8567,3.3536,3.5154,9.283,3339.83,0.7191,0.0,0.0,0.2135,0.0,0.03971,0.00023,0.00023,1.1236,-0.37,-0.5,0.2531,0.9038,1.1893,1.2611,-0.0404,-0.2326
DFaust_67_50004_50004_shake_shoulders_poses_60_jpos,165,3.3,50.0,0.0878,0.2188,0.0199,0.0067,0.5555,1.6874,3.6542,14.8429,3551.86,0.6121,0.0,0.0,0.3333,0.0,0.03177,0.00024,0.00024,1.2121,-0.3164,-0.5,0.1247,0.6805,1.1257,1.205,-0.0377,-0.1854
DFaust_67_50007_50007_chicken_wings_poses_60_jpos,235,4.7,50.0,0.0356,0.0739,0.0461,0.0127,0.3064,0.7365,5.1695,14.3474,2240.08,0.0,0.0,0.0,1.0,0.0,0.00913,6e-05,6e-05,0.0,-0.0439,-0.0554,0.0756,0.186,1.2754,1.3137,-0.0821,-0.2198
DFaust_67_50007_50007_jiggle_on_toes_poses_60_jpos,237,4.74,50.0,0.0305,0.0679,0.0894,0.0235,0.194,0.6019,2.0265,12.7625,1312.72,0.2489,0.0,0.0,0.2574,-0.0,0.01452,0.00137,0.00137,6.7511,-0.2076,-0.5,0.0576,0.156,1.6546,1.9359,-0.1251,-0.3447
DFaust_67_50007_50007_jumping_jacks_poses_60_jpos,269,5.38,50.0,0.0808,0.153,0.1404,0.0422,0.6694,2.0511,5.0748,27.4282,3432.55,0.5093,0.0,0.0,0.1004,-0.0,0.0203,0.00055,0.00055,5.5762,-0.3134,-0.5,0.1118,1.1397,2.0203,2.4658,-0.1441,-0.5787
