clip,fps,frames,guard_s,guard_mode,min_seg_s,bin_frames,severity,source_screen_sha256,source_motion_sha256,reducer_sha256,airborne_frac,infeasible_frac,torque_infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m,n_feasible_segments,n_bins,n_bins_eligible,bin_eligible_frac,unsupported_ratio_p95
BMLhandball_S08_Novice_Trial_upper_right_left_090_poses_120_jpos,50.0,664,0.0,symmetric,0.0,50,severe,8797c7dda5da3880618d466a2c5624b1405271e3e5d90d86742fc7b34beeb17b,603466e1d97133b905592d22510fedce8f264ba83eadf4ba6d78ea2dbe7ec482,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.03162650602409638,0.05120481927710843,0.0,0.05120481927710843,0.05120481927710843,0.9487951807228916,3,torque_limited,0.06,4,14,12,0.8571428571428571,0.5027568419192153
KIT_425_walking_slow05_poses_100_jpos,50.0,284,0.0,symmetric,0.0,50,severe,c1206548d9cbd326d074b8a286b184147ee40a635432d236a1b6f61bcd6996ae,6e7ca8e12ba87e15acbbddbc11317f5a925c023d08aaffea7bf341238e6c2dd3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.0558126134105769
GRAB_s3_eyeglasses_offhand_1,50.0,494,0.0,symmetric,0.0,50,severe,d776a258e16400ba58d223027a592c6228613838ff2259c6070bfeb98496a777,8bfeeeb917e49fed11306c220f764e80e01b8b37c037a5fd9e8634f5b99686cd,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.039241571795385094
KIT_425_bend_left03_poses_100_jpos,50.0,223,0.0,symmetric,0.0,50,severe,a720c0cbfa55521a6050a520b7036f17660bd2e0974ffe194c25a5a5550ad5cc,22ce0fb56123ce6732c10dbf7c08cce9218eb3e8adbd66d7df57caeacb2074b1,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.04454613954489759
BMLhandball_S05_Novice_Trial_upper_left_061_poses_120_jpos,50.0,265,0.0,symmetric,0.0,50,severe,16df66b125e426de192a780e3fcb7e4f3463b8c0d32a11cc17018d1f8507786a,860b4d4eec26292e954a80775ec76833f284695ca72f75064505afe690b6f02d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.11190039171882309
CMU_35_35_07_poses_120_jpos,50.0,150,0.0,symmetric,0.0,50,severe,60ad78c4fda837630b4a6835df59c175df3e150aee5daa0d06804f1f8b67b4d1,6c7aea5b8c1ff7a348d35493d39bd4a5a4aa3acb211d53ee550e817f36d5f039,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.05767761993922397
KIT_12_WalkInCounterClockwiseCircle08_poses_100_jpos,50.0,363,0.0,symmetric,0.0,50,severe,b852074efbab0e18d62bc517226d633531c1104b22df51884c5eb7865805bee2,7f003873bc95d6cf105f04a5ae2f20d2c70cc6ccac2ae348036e904ec120bab9,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.04913222117271822
CMU_62_62_19_poses_60_jpos,50.0,549,0.0,symmetric,0.0,50,severe,794c10d3d31ca13126d8d1f9757919bea9264fd2508e4d01512806ed36fffc95,3be355b0cbad296172081cb733c7aaac7355ff7dfd2f7acc3d694b2ef0808da7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.10725316233596491
Eyes_Japan_Dataset_hamada_gesture_etc-41-mosh-hamada_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,f5a5235a69960271351f00dfdfecf5646179806acb939df1c414979e470dda77,c311c667f04840d0ee9e70b1d32888b3f19fb783e200a2c48abca10d9932d813,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.07796338767295052
KIT_421_push_recovery_stand_front06_poses_100_jpos,50.0,175,0.0,symmetric,0.0,50,severe,8cb4715903e8c33fbaee55dec410bdb3816c2d98ae9e1307cdcdfe694ea601b5,3aaddd223fe4aae4e4229a596a935e18b0aa19e4d6c347ec4a24c98aae459190,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.09835616397799278
KIT_3_walk_with_left_support_table01_poses_100_jpos,50.0,356,0.0,symmetric,0.0,50,severe,3bb030c6dbd225d5070f67fad012f4fb319ef5860e4d69f377de9664753a1799,4e6f41b714fa8bf2b7cdaff73611e2557697143510bf5b2261a6c9f36a1ff54e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0028089887640449437,0.0028089887640449437,0.0,0.0028089887640449437,0.0028089887640449437,0.9971910112359551,1,torque_limited,0.06,2,8,7,0.875,0.2651519527818288
CMU_80_80_47_poses_60_jpos,50.0,836,0.0,symmetric,0.0,50,severe,9f9e7c2fedd32b320fe865935837d7cdeb10b5c2ee5da8d650160bb47f521f83,c7219f8f0f8e221a52151c8ea8da4760f3f1fd97f6c590b5bdc2ff237228bcd5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,17,17,1.0,0.060994885650014236
KIT_379_push_recovery_stand_back06_poses_100_jpos,50.0,138,0.0,symmetric,0.0,50,severe,4fc2964af89651eddbf22661f505cb8c13dd01b2e8fd388c7e1ddbec985dbd7a,94f8d468c8200afc5fa045bf575c51611f37f7533aaf29055424adaa71b965a3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,3,3,1.0,0.18864082429102155
CMU_105_105_21_poses_120_jpos,50.0,1613,0.0,symmetric,0.0,50,severe,f753b34038d3d1553f23d6f1db4a211c25a4ad8fe11fe4f3606ddc68919182f0,b6bafad8e4a9597ae3b88f3cd3617a4cc27818ffe85efaf5e1466e09e13dfab3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,33,33,1.0,0.04261998526121291
Eyes_Japan_Dataset_aita_gesture_etc-20-swing_chair-aita_poses_120_jpos,50.0,1500,0.0,symmetric,0.0,50,severe,8553316181e3b85eb5bdeffbbb61a4e9bade330f615c977ffc64b306eddf0905,c361e6dabdd5f190d8378fa8ad350e0bbe7d8f74ea47682702968303e24b0520,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.44,0.44,0.0,0.44,0.44,0.56,4,torque_limited,0.06,5,30,14,0.4666666666666667,1.1654914979555726
CMU_35_35_33_poses_120_jpos,50.0,175,0.0,symmetric,0.0,50,severe,06f10e2b101b50d15fd3a1c2bf0bbe2d24d7cdf8ff91354bc8a5bc738231da6e,3c05934cc9e19c43746fb9615db7962cfb92e98013c6cb1ef40db257888ae316,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.05601134361444909
KIT_317_bend_right08_poses_100_jpos,50.0,179,0.0,symmetric,0.0,50,severe,da38e22a614bcd1e183bf0113b6de1d2ed352d9aa4d130913fb1e1e2d631efd6,0dfd9cda23a077cd5f3cd54201c76538e265dd0bd13b70093a101e953fc3d864,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.048948777907605406
KIT_359_walking_medium10_poses_100_jpos,50.0,258,0.0,symmetric,0.0,50,severe,d56d85c41ba5e28d2988f2e714f050b69015ffb5fe2b400d71a3e64bb68884c4,921632a2a5723537f456e4cd2ca6f2ca3c8c8c08e9104b58651fda2560bb0531,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.031007751937984496,0.031007751937984496,0.0,0.031007751937984496,0.031007751937984496,0.9689922480620154,1,torque_limited,0.06,2,6,5,0.8333333333333334,0.3593959302335423
CMU_122_122_48_poses_120_jpos,50.0,185,0.0,symmetric,0.0,50,severe,dea53f96e01a72939fe4e034673ba25927d2cd1ba8c02ee93cd7f3b8481cf3fb,f97885fdf8a6c31a425ef14ca5ede3f2fa36d44e27e36140c749c30d12e2204c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.06486486486486487,0.005405405405405406,0.0,0.005405405405405406,0.005405405405405406,0.9945945945945946,1,torque_limited,0.06,2,4,3,0.75,0.26311878992682813
KIT_167_step_over_gap11_poses_100_jpos,50.0,276,0.0,symmetric,0.0,50,severe,bcac6c1d268408f12218f9c54eea4aa44738d4bb1302caaa1ab0b56051988f59,7afab177deafc3f3a7cce17b75ddb6181e0ce31c915e9f78f27e030ca8e709b4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.12267768354420157
KIT_675_walk_with_handrail_right01_poses_100_jpos,50.0,200,0.0,symmetric,0.0,50,severe,ea4ac34399ae9b175923e14d5b516d8a6d20efbe78b52f7e7a54a5187c3f4d6c,3dc7a308f2319c34251d7d42d16633d1f004c5b2c08887e8d87aff67ec9ac7e7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.09297516153468334
KIT_425_bend_right04_poses_100_jpos,50.0,238,0.0,symmetric,0.0,50,severe,b3ee6592dedfdfda5889361866c9f923238f3d5f06f236fa26c5acd37873ad92,80464fe6322370ddf5d8ed3cf6ba221bfadcf611346c1c7351aaba83193b1765,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.0403728052635808
KIT_9_turn_left07_poses_100_jpos,50.0,267,0.0,symmetric,0.0,50,severe,7973fc004123b9f388096c56faf81c0b570c92168a474878523c791072fcb3c6,ca806ae01b45aeaf9d7bc716df656cb7957ff0709b24bef6db968380161c9680,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.11801516722258387
GRAB_s7_spheremedium_inspect_1,50.0,323,0.0,symmetric,0.0,50,severe,bc7fd5b1d90c47c1828e191d3754e7b9b9a65d605cb7903e547d1224ab2dffab,639338fb6514698c524704f98f9731e400874cc5886bc70e08d35ff3dfdc58e6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.04075497873256585
Eyes_Japan_Dataset_takiguchi_turn-01-call-takiguchi_poses_120_jpos,50.0,1250,0.0,symmetric,0.0,50,severe,c5300174f6280df344f976b9f269a42a63a90527e2941f8bf26cc27dbb79d97c,e8cad108ef4f8ecf6beff2492e7e8b84ea6429a856b254e7101ddd86c0829d13,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,25,25,1.0,0.1051741386646862
CMU_143_143_10_poses_60_jpos,50.0,479,0.0,symmetric,0.0,50,severe,48f1eb007fbb9060ce63c2901b16569e6cdbe6b0fd7bdeb6dca54c8472c7c181,89376ce9e57707d37432787695fdba3fdc9f6ed0c0645f388dfcf0eebc2f159f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.029227557411273485,0.029227557411273485,0.0,0.029227557411273485,0.029227557411273485,0.9707724425887265,1,torque_limited,0.06,2,10,9,0.9,0.2674602805344982
KIT_425_bend_left10_poses_100_jpos,50.0,254,0.0,symmetric,0.0,50,severe,f81154354936b9d4b16f56652d0eec64debe9f5b517c8ab72ba11541dfcb3941,44b851c356b6765d9eaae9d63506ae4d3be8b394ffcfa3cdbedda47c6c3f23cf,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.03742242608301624
KIT_424_step_stones03_poses_100_jpos,50.0,592,0.0,symmetric,0.0,50,severe,6c80b3cc525722045535083c9d2fdcae330d5e611c6535d0903fbf0637605f3c,8a76312419a657eb0f4c041f340be5d2f3ebf6513e0962d5520d70766c72b4bf,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.2939189189189189,0.2939189189189189,0.0,0.2939189189189189,0.2939189189189189,0.706081081081081,2,torque_limited,0.06,3,12,7,0.5833333333333334,1.0250503915729459
KIT_12_RightTurn02_poses_100_jpos,50.0,462,0.0,symmetric,0.0,50,severe,79fceb0ffa94cba40ece152361fca9625ef9e83487e0e5b58c5f81f5f6f1c98b,410463134272474e818b1cdbc7bcdc50d31d95d786761453516ab463ed6ea52e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.06418985585072925
KIT_3_jump_left05_poses_100_jpos,50.0,218,0.0,symmetric,0.0,50,severe,4f15e6eafe9f555cc8eb4b80c0bdbb569e90299ac8fafb650f9925cb025774ce,53deae8593bc81ad5f52650af2d0ea7efd41c2e1f5057fb9cac70721d2ea9ec6,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.07339449541284404,0.027522935779816515,0.0,0.027522935779816515,0.027522935779816515,0.9724770642201835,2,torque_limited,0.06,3,5,3,0.6,0.2876237527581493
KIT_12_RightTurn05_poses_100_jpos,50.0,177,0.0,symmetric,0.0,50,severe,feee458136729a2f8991181afd3510a2f1d8f67571b13ce90d08442d2655fbce,8b6b3e6c99e0ae1be0035c62e91f92a5944c53e0b94ef22e434a7dbde47660fc,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.09832559010047406
DFaust_67_50004_50004_knees_poses_60_jpos,50.0,609,0.0,symmetric,0.0,50,severe,30cb701f91bb2b7254edaca2a610701c0a9abd2d7684b227b44cb1d635469c70,e78d42d2bc75ec3257fb3a971a73efeb8c85097cd1f95de80b93b1e3a23057aa,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.2348111658456486,0.2348111658456486,0.0,0.2348111658456486,0.2348111658456486,0.7651888341543513,3,torque_limited,0.06,4,13,8,0.6153846153846154,1.0063697524089565
KIT_572_dance_chacha15_poses_100_jpos,50.0,834,0.0,symmetric,0.0,50,severe,c7f9572003be73f78e990c5f4232f6e11ed1e4d6feb662d74a59bcff610aac0d,1bbc5541c8d859af59bfa2352178c91fd5edd6ecf902a616fb590bb27a854dba,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.004796163069544364,0.004796163069544364,0.0,0.004796163069544364,0.004796163069544364,0.9952038369304557,2,torque_limited,0.06,3,17,14,0.8235294117647058,0.3413573424974472
BMLmovi_Subject_34_F_MoSh_Subject_34_F_20_poses_120_jpos,50.0,284,0.0,symmetric,0.0,50,severe,b1601c9186f96253122c916d0470e9d0ba37e693021c0b23fbf2670a3494edb4,6b5d3e101f25d8058c799212bd843bb39c410350067b9cb8586747b4c4510827,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.030742033845157515
KIT_3_parkour05_poses_100_jpos,50.0,722,0.0,symmetric,0.0,50,severe,68164515ab952c9dfc2ee3ec7dd287c61cc2b69ce87c2204a2aa2feea8d24d71,351b970d4e75f48a129a0a65f949adfac82879dab86ab5ab22a68feb4f05c9a5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,15,15,1.0,0.09600197540904495
KIT_359_walking_fast01_poses_100_jpos,50.0,188,0.0,symmetric,0.0,50,severe,7e2f302ad78c1313f5e98ff812bb1cab20e84cb2b630fe48f9e4f9ea0ac2875b,ff38a7cd7c00b94f3ffb6deedca562635aa01c713afffc6a943e35c23691b3ae,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.10106382978723404,0.11170212765957446,0.0,0.11170212765957446,0.11170212765957446,0.8882978723404256,4,torque_limited,0.06,5,4,1,0.25,1.0090449666918522
CMU_122_122_34_poses_120_jpos,50.0,403,0.0,symmetric,0.0,50,severe,bded7962988650949096a7ed2685e92a0a81d1767a501b20728d0aaa93f68a96,de4a8e0d029be3c297de8a4b4ceb531325d22b910ddf418e38d566f6f7ab9c4c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.4317617866004963,0.4317617866004963,0.0,0.4317617866004963,0.4317617866004963,0.5682382133995038,1,torque_limited,0.06,1,9,4,0.4444444444444444,1.1117579082162738
GRAB_s2_camera_pass_1,50.0,363,0.0,symmetric,0.0,50,severe,9ec1228d2d2e87c1f0d2f1c3c88a37c7894a89373109ff5babf9470ab3b04d1c,c58a94771809b005558a8862cd5e0b350b736540628fc4ba915749bceb22d069,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.012596437537747245
KIT_424_step_over_gap05_poses_100_jpos,50.0,260,0.0,symmetric,0.0,50,severe,45872cbff59a711c5a0b7b1a432937c968f31f3c59d72c27a829878152e0cc46,1446ca1ca9113a6a60df7ed5512252fef0a7dd345d36b501c789fae9724c5b7a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.06049041667095388
GRAB_s3_toothbrush_brush_1,50.0,323,0.0,symmetric,0.0,50,severe,75f2c209992146a8c9757e7b2b48d6a23245ea1b927683d284db2b1fb6e8ed72,6c60506d7497866205d385f456302995ea10171de664b9b4814d9e36452b6a79,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,7,7,1.0,0.0519450179044482
KIT_4_WalkInClockwiseCircle07_poses_100_jpos,50.0,403,0.0,symmetric,0.0,50,severe,b9d6766ea32d6b12ba9bf55f7a2b73e5283ac0bf32d9448da2f77156f54b51c2,734bc9edabff33b69a8e37a8c6fd22c694effd64c4c929235b820066756b9269,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.04124416077286676
KIT_291_push_recovery_right03_poses_100_jpos,50.0,283,0.0,symmetric,0.0,50,severe,3da08fe1186f7c381989cc50b11a377cd64cb6be566f939eb019b46d76cea8d2,7575e0257ff468b461690da3223feab97caf53040a67047376cb3fec229eda5a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.09190507582152518
KIT_675_walk_with_handrail_table_right009_poses_100_jpos,50.0,285,0.0,symmetric,0.0,50,severe,c62b2d8f1b03f534487eaffb78b603fb65043e49a1198910844672795fe31f57,99d6f0457e94a71ae8706e02db7e7adbd5aaf9cb0ba76b2f2896bba12d4bb507,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.031578947368421054,0.031578947368421054,0.0,0.031578947368421054,0.031578947368421054,0.968421052631579,1,torque_limited,0.06,2,6,5,0.8333333333333334,0.4575686509464229
Eyes_Japan_Dataset_takiguchi_throw_toss-16-pass_to_left_heavy-takiguchi_poses_120_jpos,50.0,1244,0.0,symmetric,0.0,50,severe,86b8627793ba56adfcd9a28e300a8f44422270fa4a0c6b2d3e8351eab090cfdf,677f4901fba88a957d279c076884b1ac0f863b29f51c30983874453bfe3fb499,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,25,25,1.0,0.25498613850682644
KIT_167_parkour04_poses_100_jpos,50.0,455,0.0,symmetric,0.0,50,severe,8f8de67421893ea08e8115a1481f1fe3f9b4a7b7182a6e16505947466b5dcaa5,5938ab26e8c52c9a0db40e72c0bd9cf1a3aceb6dba191b2ba16052d6f162e9b2,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.041758241758241756,0.041758241758241756,0.0,0.041758241758241756,0.041758241758241756,0.9582417582417583,4,torque_limited,0.06,5,10,7,0.7,0.32013907149939796
KIT_3_tennis_smash_right05_poses_100_jpos,50.0,295,0.0,symmetric,0.0,50,severe,ee3fa031cb4722d73250324c680fa2ba01e55fecb62fe627f93c0370b9b66e73,b47e4c8eafc79b33d00079441f94c2a72b6e47881d7d931811dc766611d98e62,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.020338983050847456,0.04406779661016949,0.0,0.04406779661016949,0.04406779661016949,0.9559322033898305,4,torque_limited,0.06,5,6,4,0.6666666666666666,0.4633471137974767
KIT_3_golf_drive01_poses_100_jpos,50.0,315,0.0,symmetric,0.0,50,severe,c856d6ba5d6b54e4201f4199906cf63dc6fe0ed515bf461db52f7cd622b739d3,486c11ffa0c40f07e53901af90bcb9c64ba7bdffa09de231ba4b895f376eca43,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.015873015873015872,0.006349206349206349,0.022222222222222223,0.022222222222222223,0.9777777777777777,1,torque_limited,0.06,2,7,6,0.8571428571428571,0.39030612040505347
BMLmovi_Subject_41_F_MoSh_Subject_41_F_17_poses_120_jpos,50.0,129,0.0,symmetric,0.0,50,severe,0d50194d2728baf074a6f52019992985aea31922ec472cd692662188e15a7b6a,dad5c214b843c6675bac368cce78654b8afbb4f20bc4053b88c1ac0366a444f9,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.3875968992248062,0.3875968992248062,0.0,0.3875968992248062,0.3875968992248062,0.6124031007751938,1,torque_limited,0.06,2,3,1,0.3333333333333333,1.0545541833785919
Eyes_Japan_Dataset_kanno_greeting-03-election-kanno_poses_120_jpos,50.0,1687,0.0,symmetric,0.0,50,severe,42c8238213b6b08ff1b4803bb5d03858af4c663de589f0bc08abf952aa6afb2e,8ed0541f1e4f46544b75d6410f9104ae28b28f7c2c3e15fabb44b3120fb376a4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.007113218731475993,0.007113218731475993,0.0,0.007113218731475993,0.007113218731475993,0.992886781268524,1,torque_limited,0.06,2,34,33,0.9705882352941176,0.07888060399851465
KIT_183_parkour02_poses_100_jpos,50.0,664,0.0,symmetric,0.0,50,severe,20c13cb5b4c4877ed23b813cf8c47cb7c6127b68e0bd2a2cf353a39abb1b6512,3fb8d9db207f70e1d7e5bb522608c3601077e4f66fbf52617e4a61a3ee3a69d3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0030120481927710845,0.0,0.0030120481927710845,0.0030120481927710845,0.9969879518072289,1,torque_limited,0.06,2,14,13,0.9285714285714286,0.06629945339952677
BMLhandball_S09_Novice_Trial_upper_right_left_234_poses_120_jpos,50.0,492,0.0,symmetric,0.0,50,severe,569631a68f6ae64a8fa1d2d9830acc4c8db97dfb02707d245a6c8c6f50869516,c0e1aafb59710d8eea7de291de49a43383066a3dee44398733a7f95d696844f5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.12559748884724733
DFaust_67_50020_50020_knees_poses_60_jpos,50.0,429,0.0,symmetric,0.0,50,severe,8511600733bbba46c24e8cd0d84601c11dfffdb170d3cb18571873c2a347692e,7b58c11e624525bf63fe36661a6cc045792a4629fa83ae7358288d16d37cd327,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.05228133055715506
GRAB_s7_pyramidlarge_inspect_1,50.0,404,0.0,symmetric,0.0,50,severe,8366728a94a5bbb98b29602e18fb6c2597215d80b6751c7699cb37c042189a16,a51840d9534a7cae267119766c9d6c9b75cc2c19f63423d2db28a1fc5024d981,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.05070677586493664
CMU_120_120_21_poses_120_jpos,50.0,1297,0.0,symmetric,0.0,50,severe,50bb15490996f54b5765565b162c5a981788e922232d1b873c9c14e0ebd0130a,c2a03038b690e67b102db105f4b49942434409b26ec89541af7991a94a2b041c,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.2413261372397841,0.2413261372397841,0.0,0.2413261372397841,0.2413261372397841,0.7586738627602159,7,torque_limited,0.06,8,26,15,0.5769230769230769,1.0215955434133213
Eyes_Japan_Dataset_kanno_accident-13-damage_back-kanno_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,4ff31257a44ef94c77c3fc2ce61a09e73bb59945286f87ac35b02c4dabfb36c6,9c63f464cb6db966ee76a3661b7509b9165bf9a060a8faab82f515b19cf2eb00,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.009408602150537635,0.009408602150537635,0.0,0.009408602150537635,0.009408602150537635,0.9905913978494624,2,torque_limited,0.06,3,30,29,0.9666666666666667,0.13217087251379014
KIT_314_walking_run04_poses_100_jpos,50.0,192,0.0,symmetric,0.0,50,severe,6f8bbd47775abe1ee402d4bb85619cbc89a0681aaa0838f755e9b12e692c36e5,f3898dfb0d39d445729b1847bc3b533ee4095a2d877ca848e274ae8967ae948d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.11458333333333333,0.057291666666666664,0.0,0.057291666666666664,0.057291666666666664,0.9427083333333334,2,torque_limited,0.06,3,4,2,0.5,0.6670761466440245
CMU_40_40_11_poses_120_jpos,50.0,2508,0.0,symmetric,0.0,50,severe,8e476b59513cf07e7ffe2214ea593157afa759fa108b55d7d6c433c42e7d0fc1,5bc0b84cef244d2b3ee8f5cecb2e8582712640f737e306598f74b6d0ed570aae,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,51,51,1.0,0.04586081627820619
